tok	lemma	head	modifier	trancription_name	L1	type
Geld	Geld	Geld	NULL	dew06_2007_09	deu	simplex
Uhren	Uhr	Uhr	NULL	dew06_2007_09	deu	simplex
geld	Geld	Geld	NULL	dew06_2007_09	deu	simplex
Fälle	Fall	Fall	NULL	dew06_2007_09	deu	simplex
aufgedekt	aufgedekt	aufgedekt	NULL	dew06_2007_09	deu	simplex
Täter	Täter	Täter	NULL	dew06_2007_09	deu	simplex
Männer	Mann	Mann	NULL	dew06_2007_09	deu	simplex
Frauen	Frau	Frau	NULL	dew06_2007_09	deu	simplex
Käufer	Käufer	Käufer	NULL	dew06_2007_09	deu	simplex
Täter	Täter	Täter	NULL	dew06_2007_09	deu	simplex
Entschädigungen	Entschädigung	Entschädigung	NULL	dew06_2007_09	deu	simplex
Richter	Richter	Richter	NULL	dew06_2007_09	deu	simplex
Jahre	Jahr	Jahr	NULL	dew06_2007_09	deu	simplex
Gefängniss	Gefängniss	Gefängnis	NULL	dew06_2007_09	deu	simplex
Verbrechen	Verbrechen	Verbrechen	NULL	dew06_2007_09	deu	simplex
Jahre	Jahr	Jahr	NULL	dew06_2007_09	deu	simplex
Gefängniss	Gefängniss	Gefängnis	NULL	dew06_2007_09	deu	simplex
Fällen	Fällen	Fällen	NULL	dew06_2007_09	deu	simplex
Schaden	Schaden	Schaden	NULL	dew06_2007_09	deu	simplex
Täter	Täter	Täter	NULL	dew06_2007_09	deu	simplex
Rechenschaft	Rechenschaft	Rechenschaft	NULL	dew06_2007_09	deu	simplex
Meinung	Meinung	Meinung	NULL	dew06_2007_09	deu	simplex
Verbrechen	Verbrechen	Verbrechen	NULL	dew06_2007_09	deu	simplex
Gefühl	Gefühl	Gefühl	NULL	dew06_2007_09	deu	simplex
Täter	Täter	Täter	NULL	dew06_2007_09	deu	simplex
Handtasche	Handtasche	Handtasche	NULL	dew06_2007_09	deu	simplex
Täter	Täter	Täter	NULL	dew06_2007_09	deu	simplex
Schaden	Schaden	Schaden	NULL	dew06_2007_09	deu	simplex
Parkplatz	Parkplatz	Platz	Park	dew07_2007_09	deu	compound
Jugendbande	Jugendbande	Bande	Jugend	dew07_2007_09	deu	compound
Drogenschmuggel	Drogenschmuggel	Schmuggel	Drogen	dew07_2007_09	deu	compound
Schlagzeiten	Schlagzeiten	Zeit	Schlag	dew07_2007_09	deu	compound
Sachbeschädigung	Sachbeschädigung	Beschädigung	Sach	dew07_2007_09	deu	compound
Nichtangeschnalltsein	Nichtangeschnalltsein	Ei	Nichtangeschnallts	dew07_2007_09	deu	compound
Autofahren	Autofahren	Fahren	Auto	dew07_2007_09	deu	compound
Sachbeschädigungen	Sachbeschädigung	Beschädigung	Sach	dew07_2007_09	deu	compound
Großteil	Großteil	Teil	Groß	dew07_2007_09	deu	compound
Jugendgangs	Jugendgang	Gang	Jugend	dew07_2007_09	deu	compound
Kleinkriminalität	Kleinkriminalität	Kriminalität	Klein	dew07_2007_09	deu	compound
Geldnot	Geldnot	Not	Geld	dew07_2007_09	deu	compound
Gesetzesüberschreitungen	Gesetzesüberschreitung	Überschreitung	Gesetzes	dew07_2007_09	deu	compound
Waffenhandel	Waffenhandel	Handel	Waffen	dew07_2007_09	deu	compound
Straftaten	Straftat	Tat	Straf	dew07_2007_09	deu	compound
Strafregister	Strafregister	Register	Straf	dew07_2007_09	deu	compound
Gesetzesüberschreitung	Gesetzesüberschreitung	Überschreitung	Gesetzes	dew07_2007_09	deu	compound
Ladendiebstahl	Ladendiebstahl	Diebstahl	Laden	dew07_2007_09	deu	compound
Hausverbot	Hausverbot	Verbot	Haus	dew07_2007_09	deu	compound
Geldstrafen	Geldstrafe	Strafe	Geld	dew07_2007_09	deu	compound
Gerichtsverfahren	Gerichtsverfahren	Verfahren	Gerichts	dew07_2007_09	deu	compound
Zeitung	Zeitung	Zeitung	NULL	dew07_2007_09	deu	simplex
Autos	Auto	Auto	NULL	dew07_2007_09	deu	simplex
Rentner	Rentner	Rentner	NULL	dew07_2007_09	deu	simplex
Grenze	Grenze	Grenze	NULL	dew07_2007_09	deu	simplex
Zeuge	Zeuge	Zeuge	NULL	dew07_2007_09	deu	simplex
Teil	Teil	Teil	NULL	dew07_2007_09	deu	simplex
Handlung	Handlung	Handlung	NULL	dew07_2007_09	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dew07_2007_09	deu	simplex
Prügelei	Prügelei	Prügelei	NULL	dew07_2007_09	deu	simplex
Spektrum	Spektrum	Spektrum	NULL	dew07_2007_09	deu	simplex
Morden	Morden	Morden	NULL	dew07_2007_09	deu	simplex
Täter	Täter	Täter	NULL	dew07_2007_09	deu	simplex
Verbrechen	Verbrechen	Verbrechen	NULL	dew07_2007_09	deu	simplex
Verbrechen	Verbrechen	Verbrechen	NULL	dew07_2007_09	deu	simplex
Großstädten	Großstadt	Großstadt	NULL	dew07_2007_09	deu	simplex
Zeit	Zeit	Zeit	NULL	dew07_2007_09	deu	simplex
Erwachsene	Erwachsene	Erwachsene	NULL	dew07_2007_09	deu	simplex
Gesetze	Gesetz	Gesetz	NULL	dew07_2007_09	deu	simplex
Delikte	Delikt	Delikt	NULL	dew07_2007_09	deu	simplex
Langeweile	Langeweile	Langeweile	NULL	dew07_2007_09	deu	simplex
Frustration	Frustration	Frustration	NULL	dew07_2007_09	deu	simplex
Menschen	Mensch	Mensch	NULL	dew07_2007_09	deu	simplex
Aktivitäten	Aktivität	Aktivität	NULL	dew07_2007_09	deu	simplex
Bedenken	Bedenken	Bedenken	NULL	dew07_2007_09	deu	simplex
Folgen	Folge	Folge	NULL	dew07_2007_09	deu	simplex
Handeln	Handeln	Handeln	NULL	dew07_2007_09	deu	simplex
Geld	Geld	Geld	NULL	dew07_2007_09	deu	simplex
Rolle	Rolle	Rolle	NULL	dew07_2007_09	deu	simplex
Gründen	Gründen	Gründen	NULL	dew07_2007_09	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dew07_2007_09	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dew07_2007_09	deu	simplex
Beweis	Beweis	Beweis	NULL	dew07_2007_09	deu	simplex
Abgebrühtheit	Abgebrühtheit	Abgebrühtheit	NULL	dew07_2007_09	deu	simplex
Mut	Mut	Mut	NULL	dew07_2007_09	deu	simplex
Kumpels	Kumpel	Kumpel	NULL	dew07_2007_09	deu	simplex
Kiosk	Kiosk	Kiosk	NULL	dew07_2007_09	deu	simplex
Streben	Streben	Streben	NULL	dew07_2007_09	deu	simplex
Anerkennung	Anerkennung	Anerkennung	NULL	dew07_2007_09	deu	simplex
Frau	Frau	Frau	NULL	dew07_2007_09	deu	simplex
Handtasche	Handtasche	Handtasche	NULL	dew07_2007_09	deu	simplex
Handeln	Handeln	Handeln	NULL	dew07_2007_09	deu	simplex
Menschen	Mensch	Mensch	NULL	dew07_2007_09	deu	simplex
Menge	Menge	Menge	NULL	dew07_2007_09	deu	simplex
Adrenalin	Adrenalin	Adrenalin	NULL	dew07_2007_09	deu	simplex
Aspekte	Aspekt	Aspekt	NULL	dew07_2007_09	deu	simplex
Gewissen	Gewissen	Gewissen	NULL	dew07_2007_09	deu	simplex
Bestrafungen	Bestrafung	Bestrafung	NULL	dew07_2007_09	deu	simplex
Schwere	Schwere	Schwere	NULL	dew07_2007_09	deu	simplex
Tat	Tat	Tat	NULL	dew07_2007_09	deu	simplex
Alter	Alter	Alter	NULL	dew07_2007_09	deu	simplex
Stand	Stand	Stand	NULL	dew07_2007_09	deu	simplex
Angeklagten	Angeklagte	Angeklagte	NULL	dew07_2007_09	deu	simplex
Entscheidung	Entscheidung	Entscheidung	NULL	dew07_2007_09	deu	simplex
Gerichts	Gericht	Gericht	NULL	dew07_2007_09	deu	simplex
Stunden	Stunden	Stunden	NULL	dew07_2007_09	deu	simplex
Arbeit	Arbeit	Arbeit	NULL	dew07_2007_09	deu	simplex
Polizei	Polizei	Polizei	NULL	dew07_2007_09	deu	simplex
Tat	Tat	Tat	NULL	dew07_2007_09	deu	simplex
Bestrafung	Bestrafung	Bestrafung	NULL	dew07_2007_09	deu	simplex
Akte	Akte	Akte	NULL	dew07_2007_09	deu	simplex
Arbeitgeber	Arbeitgeber	Arbeitgeber	NULL	dew07_2007_09	deu	simplex
Vermieter	Vermieter	Vermieter	NULL	dew07_2007_09	deu	simplex
Kriminellen	Kriminelle	Kriminelle	NULL	dew07_2007_09	deu	simplex
Strafen	Strafe	Strafe	NULL	dew07_2007_09	deu	simplex
Unsummen	Unsumme	Unsumme	NULL	dew07_2007_09	deu	simplex
Aufenthalt	Aufenthalt	Aufenthalt	NULL	dew07_2007_09	deu	simplex
Gefängnis	Gefängnis	Gefängnis	NULL	dew07_2007_09	deu	simplex
Umbruch	Umbruch	Umbruch	NULL	dew07_2007_09	deu	simplex
Streben	Streben	Streben	NULL	dew07_2007_09	deu	simplex
Geld	Geld	Geld	NULL	dew07_2007_09	deu	simplex
Anerkennung	Anerkennung	Anerkennung	NULL	dew07_2007_09	deu	simplex
Adrenalin	Adrenalin	Adrenalin	NULL	dew07_2007_09	deu	simplex
Folgen	Folge	Folge	NULL	dew07_2007_09	deu	simplex
Tat	Tat	Tat	NULL	dew07_2007_09	deu	simplex
Menschen	Mensch	Mensch	NULL	dew07_2007_09	deu	simplex
Delikte	Delikt	Delikt	NULL	dew07_2007_09	deu	simplex
Schaden	Schaden	Schaden	NULL	dew07_2007_09	deu	simplex
Meinung	Meinung	Meinung	NULL	dew07_2007_09	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dew07_2007_09	deu	simplex
Ansicht	Ansicht	Ansicht	NULL	dew07_2007_09	deu	simplex
Zukunft	Zukunft	Zukunft	NULL	dew07_2007_09	deu	simplex
Menschen	Mensch	Mensch	NULL	dew07_2007_09	deu	simplex
Zukunft	Zukunft	Zukunft	NULL	dew07_2007_09	deu	simplex
Zeitung	Zeitung	Zeitung	NULL	dew07_2007_09	deu	simplex
postive	postive	postive	NULL	dew07_2007_09	deu	simplex
Berichte	Bericht	Bericht	NULL	dew07_2007_09	deu	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	dew07_2007_09	deu	simplex
Prominenten	Prominente	Ente	Promin	dew08_2007_09	deu	compound
Jahrenzehnten	Jahrenzehnten	Jahrenzehnten	NULL	dew08_2007_09	deu	compound
Menschenhandel	Menschenhandel	Handel	Menschen	dew08_2007_09	deu	compound
Reiseleiter	Reiseleiter	Leiter	Reise	dew08_2007_09	deu	compound
Grenznähe	Grenznähe	Nähe	Grenz	dew08_2007_09	deu	compound
Schmuggelwaren	Schmuggelware	Ware	Schmuggel	dew08_2007_09	deu	compound
Geldmenge	Geldmenge	Menge	Geld	dew08_2007_09	deu	compound
Zollbeamte	Zollbeamte	Beamte	Zoll	dew08_2007_09	deu	compound
Firmenwagen	Firmenwagen	Wagen	Firmen	dew08_2007_09	deu	compound
alleien	alleien	Ei	all	dew08_2007_09	deu	compound
Kriminalität	Kriminalität	Kriminalität	NULL	dew08_2007_09	deu	simplex
Thema	Thema	Thema	NULL	dew08_2007_09	deu	simplex
sprache	Sprache	Sprache	NULL	dew08_2007_09	deu	simplex
Diebstähle	Diebstahl	Diebstahl	NULL	dew08_2007_09	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dew08_2007_09	deu	simplex
Diebstahl	Diebstahl	Diebstahl	NULL	dew08_2007_09	deu	simplex
Formen	Form	Form	NULL	dew08_2007_09	deu	simplex
Tötung	Tötung	Tötung	NULL	dew08_2007_09	deu	simplex
Menschen	Mensch	Mensch	NULL	dew08_2007_09	deu	simplex
grund	Grund	Grund	NULL	dew08_2007_09	deu	simplex
streiterein	streiterein	streiterei	NULL	dew08_2007_09	deu	simplex
Banden	Bande	Bande	NULL	dew08_2007_09	deu	simplex
fremdenfeindlichkeit	Fremdenfeindlichkeit	Fremdenfeindlichkeit	NULL	dew08_2007_09	deu	simplex
Drogen	Droge	Droge	NULL	dew08_2007_09	deu	simplex
Alkohol	Alkohol	Alkohol	NULL	dew08_2007_09	deu	simplex
Delikte	Delikt	Delikt	NULL	dew08_2007_09	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dew08_2007_09	deu	simplex
Zeit	Zeit	Zeit	NULL	dew08_2007_09	deu	simplex
Beispiele	Beispiel	Beispiel	NULL	dew08_2007_09	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dew08_2007_09	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dew08_2007_09	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dew08_2007_09	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dew08_2007_09	deu	simplex
Geld	Geld	Geld	NULL	dew08_2007_09	deu	simplex
Menschen	Mensch	Mensch	NULL	dew08_2007_09	deu	simplex
Geiseln	Geisel	Geisel	NULL	dew08_2007_09	deu	simplex
Geld	Geld	Geld	NULL	dew08_2007_09	deu	simplex
Menschen	Mensch	Mensch	NULL	dew08_2007_09	deu	simplex
Prostitution	Prostitution	Prostitution	NULL	dew08_2007_09	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dew08_2007_09	deu	simplex
Mädchen	Mädchen	Mädchen	NULL	dew08_2007_09	deu	simplex
Frauen	Frau	Frau	NULL	dew08_2007_09	deu	simplex
Ausland	Ausland	Ausland	NULL	dew08_2007_09	deu	simplex
Ländern	Land	Land	NULL	dew08_2007_09	deu	simplex
Frauen	Frau	Frau	NULL	dew08_2007_09	deu	simplex
Bedingungen	Bedingung	Bedingung	NULL	dew08_2007_09	deu	simplex
Schmuggel	Schmuggel	Schmuggel	NULL	dew08_2007_09	deu	simplex
Waren	Ware	Ware	NULL	dew08_2007_09	deu	simplex
rogen	Rogen	Rogen	NULL	dew08_2007_09	deu	simplex
Alkohol	Alkohol	Alkohol	NULL	dew08_2007_09	deu	simplex
Tabak	Tabak	Tabak	NULL	dew08_2007_09	deu	simplex
Land	Land	Land	NULL	dew08_2007_09	deu	simplex
zusammenhang	Zusammenhang	Zusammenhang	NULL	dew08_2007_09	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dew08_2007_09	deu	simplex
Leute	Leute	Leute	NULL	dew08_2007_09	deu	simplex
Tanken	Tanken	Tanken	NULL	dew08_2007_09	deu	simplex
kilometer	Kilometer	Kilometer	NULL	dew08_2007_09	deu	simplex
Ort	Ort	Ort	NULL	dew08_2007_09	deu	simplex
cent	Cent	Cent	NULL	dew08_2007_09	deu	simplex
Diesel	Diesel	Diesel	NULL	dew08_2007_09	deu	simplex
Benzin	Benzin	Benzin	NULL	dew08_2007_09	deu	simplex
Deutsche	Deutsche	Deutsche	NULL	dew08_2007_09	deu	simplex
Zigaretten	Zigarette	Zigarette	NULL	dew08_2007_09	deu	simplex
Stil	Stil	Stil	NULL	dew08_2007_09	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dew08_2007_09	deu	simplex
Schmuggeln	Schmuggeln	Schmuggeln	NULL	dew08_2007_09	deu	simplex
Zoll	Zoll	Zoll	NULL	dew08_2007_09	deu	simplex
Schmuggel	Schmuggel	Schmuggel	NULL	dew08_2007_09	deu	simplex
Verkehr	Verkehr	Verkehr	NULL	dew08_2007_09	deu	simplex
beispiel	Beispiel	Beispiel	NULL	dew08_2007_09	deu	simplex
Norwegischen	Norwegische	Norwegische	NULL	dew08_2007_09	deu	simplex
Alkohol	Alkohol	Alkohol	NULL	dew08_2007_09	deu	simplex
Dosen	Dosis	Dosis	NULL	dew08_2007_09	deu	simplex
Bier	Bier	Bier	NULL	dew08_2007_09	deu	simplex
Bier	Bier	Bier	NULL	dew08_2007_09	deu	simplex
Wein	Wein	Wein	NULL	dew08_2007_09	deu	simplex
Bier	Bier	Bier	NULL	dew08_2007_09	deu	simplex
Grenze	Grenze	Grenze	NULL	dew08_2007_09	deu	simplex
SChmuggeln	Schmuggeln	Schmuggeln	NULL	dew08_2007_09	deu	simplex
Art	Art	Art	NULL	dew08_2007_09	deu	simplex
Weise	Weise	Weise	NULL	dew08_2007_09	deu	simplex
Wahrscheinlichkeit	Wahrscheinlichkeit	Wahrscheinlichkeit	NULL	dew08_2007_09	deu	simplex
Kriminell	Kriminell	Kriminell	NULL	dew08_2007_09	deu	simplex
Chance	Chance	Chance	NULL	dew08_2007_09	deu	simplex
Kriminell	Kriminell	Kriminell	NULL	dew08_2007_09	deu	simplex
Tages	Tag	Tag	NULL	dew08_2007_09	deu	simplex
Ersten	Erste	Erste	NULL	dew08_2007_09	deu	simplex
Pech	Pech	Pech	NULL	dew08_2007_09	deu	simplex
Schuld	Schuld	Schuld	NULL	dew08_2007_09	deu	simplex
Polizei	Polizei	Polizei	NULL	dew08_2007_09	deu	simplex
Anwalt	Anwalt	Anwalt	NULL	dew08_2007_09	deu	simplex
Schuldige	Schuldige	Schuldige	NULL	dew08_2007_09	deu	simplex
Zahlen	Zahl	Zahl	NULL	dew08_2007_09	deu	simplex
Finger	Finger	Finger	NULL	dew08_2007_09	deu	simplex
Gefängnis	Gefängnis	Gefängnis	NULL	dew08_2007_09	deu	simplex
monate	Monat	Monat	NULL	dew08_2007_09	deu	simplex
Frau	Frau	Frau	NULL	dew08_2007_09	deu	simplex
Hause	Haus	Haus	NULL	dew08_2007_09	deu	simplex
Kinder	Kind	Kind	NULL	dew08_2007_09	deu	simplex
Mann	Mann	Mann	NULL	dew08_2007_09	deu	simplex
Aussichten	Aussicht	Aussicht	NULL	dew08_2007_09	deu	simplex
Großen	Große	Große	NULL	dew08_2007_09	deu	simplex
Ganzen	Ganze	Ganze	NULL	dew08_2007_09	deu	simplex
Meinung	Meinung	Meinung	NULL	dew08_2007_09	deu	simplex
Kriminell	Kriminell	Kriminell	NULL	dew08_2007_09	deu	simplex
Beispielen	Beispiel	Beispiel	NULL	dew08_2007_09	deu	simplex
Teil	Teil	Teil	NULL	dew08_2007_09	deu	simplex
Meinung	Meinung	Meinung	NULL	dew08_2007_09	deu	simplex
Negatives	Negative	Negative	NULL	dew08_2007_09	deu	simplex
Leute	Leute	Leute	NULL	dew08_2007_09	deu	simplex
Meinung	Meinung	Meinung	NULL	dew08_2007_09	deu	simplex
Enden	Enden	Enden	NULL	dew08_2007_09	deu	simplex
Straftaten	Straftat	Tat	Straf	dew09_2007_09	deu	compound
Überwachungstechniken	Überwachungstechnik	Technik	Überwachungs	dew09_2007_09	deu	compound
Alarmanlagen	Alarmanlage	Anlage	Alarm	dew09_2007_09	deu	compound
Straftat	Straftat	Tat	Straf	dew09_2007_09	deu	compound
Meinungsverschiedenheiten	Meinungsverschiedenheit	Verschiedenheit	Meinungs	dew09_2007_09	deu	compound
Körperverletzung	Körperverletzung	Verletzung	Körper	dew09_2007_09	deu	compound
Straftat	Straftat	Tat	Straf	dew09_2007_09	deu	compound
Zeit	Zeit	Zeit	NULL	dew09_2007_09	deu	simplex
Menschen	Mensch	Mensch	NULL	dew09_2007_09	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dew09_2007_09	deu	simplex
Ende	Ende	Ende	NULL	dew09_2007_09	deu	simplex
Frage	Frage	Frage	NULL	dew09_2007_09	deu	simplex
Personen	Person	Person	NULL	dew09_2007_09	deu	simplex
Wirklichkeit	Wirklichkeit	Wirklichkeit	NULL	dew09_2007_09	deu	simplex
Verbrechen	Verbrechen	Verbrechen	NULL	dew09_2007_09	deu	simplex
Menschen	Mensch	Mensch	NULL	dew09_2007_09	deu	simplex
Gewalt	Gewalt	Gewalt	NULL	dew09_2007_09	deu	simplex
Mittel	Mittel	Mittel	NULL	dew09_2007_09	deu	simplex
Frage	Frage	Frage	NULL	dew09_2007_09	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dew09_2007_09	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dew09_2007_09	deu	simplex
Leben	Leben	Leben	NULL	dew09_2007_09	deu	simplex
Dinge	Ding	Ding	NULL	dew09_2007_09	deu	simplex
Gewalt	Gewalt	Gewalt	NULL	dew09_2007_09	deu	simplex
Sachen	Sache	Sache	NULL	dew09_2007_09	deu	simplex
Strafe	Strafe	Strafe	NULL	dew09_2007_09	deu	simplex
Fehler	Fehler	Fehler	NULL	dew09_2007_09	deu	simplex
Rechenschaft	Rechenschaft	Rechenschaft	NULL	dew09_2007_09	deu	simplex
Eigentum	Eigentum	Eigentum	NULL	dew09_2007_09	deu	simplex
Dinge	Ding	Ding	NULL	dew09_2007_09	deu	simplex
Gklück	Gklück	Gklück	NULL	dew09_2007_09	deu	simplex
Leben	Leben	Leben	NULL	dew09_2007_09	deu	simplex
Angst	Angst	Angst	NULL	dew09_2007_09	deu	simplex
Strafe	Strafe	Strafe	NULL	dew09_2007_09	deu	simplex
Tat	Tat	Tat	NULL	dew09_2007_09	deu	simplex
Besten	Beste	Beste	NULL	dew09_2007_09	deu	simplex
Angelegenheiten	Angelegenheit	Angelegenheit	NULL	dew09_2007_09	deu	simplex
Sumpf	Sumpf	Sumpf	NULL	dew09_2007_09	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dew09_2007_09	deu	simplex
Jugendlichen	Jugendliche	Jugendliche	NULL	dew09_2007_09	deu	simplex
Angst	Angst	Angst	NULL	dew09_2007_09	deu	simplex
Jahren	Jahr	Jahr	NULL	dew09_2007_09	deu	simplex
Polizei	Polizei	Polizei	NULL	dew09_2007_09	deu	simplex
Gesetz	Gesetz	Gesetz	NULL	dew09_2007_09	deu	simplex
Konflikt	Konflikt	Konflikt	NULL	dew09_2007_09	deu	simplex
Regeln	Regeln	Regeln	NULL	dew09_2007_09	deu	simplex
Jugendliche	Jugendliche	Jugendliche	NULL	dew09_2007_09	deu	simplex
Worten	Wort	Wort	NULL	dew09_2007_09	deu	simplex
Gewalt	Gewalt	Gewalt	NULL	dew09_2007_09	deu	simplex
Schlägereien	Schlägerei	Schlägerei	NULL	dew09_2007_09	deu	simplex
Strafe	Strafe	Strafe	NULL	dew09_2007_09	deu	simplex
Leichtsinnigkeit	Leichtsinnigkeit	Leichtsinnigkeit	NULL	dew09_2007_09	deu	simplex
Drogen	Droge	Droge	NULL	dew09_2007_09	deu	simplex
Ganze	Ganze	Ganze	NULL	dew09_2007_09	deu	simplex
Strafe	Strafe	Strafe	NULL	dew09_2007_09	deu	simplex
Handeln	Handeln	Handeln	NULL	dew09_2007_09	deu	simplex
Klaren	Klare	Klare	NULL	dew09_2007_09	deu	simplex
Minuten	Minute	Minute	NULL	dew09_2007_09	deu	simplex
Spass	Spaß	Spaß	NULL	dew09_2007_09	deu	simplex
Strafe	Strafe	Strafe	NULL	dew09_2007_09	deu	simplex
Strafen	Strafe	Strafe	NULL	dew09_2007_09	deu	simplex
Grund	Grund	Grund	NULL	dew09_2007_09	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dew09_2007_09	deu	simplex
Mensch	Mensch	Mensch	NULL	dew09_2007_09	deu	simplex
Welt	Welt	Welt	NULL	dew09_2007_09	deu	simplex
Welt	Welt	Welt	NULL	dew09_2007_09	deu	simplex
Krieg	Krieg	Krieg	NULL	dew09_2007_09	deu	simplex
Wegen	Weg	Weg	NULL	dew09_2007_09	deu	simplex
Gewalt	Gewalt	Gewalt	NULL	dew09_2007_09	deu	simplex
Personen	Person	Person	NULL	dew09_2007_09	deu	simplex
Eigentum	Eigentum	Eigentum	NULL	dew09_2007_09	deu	simplex
Wegen	Weg	Weg	NULL	dew09_2007_09	deu	simplex
Großen	Große	Große	NULL	dew09_2007_09	deu	simplex
Ganzen	Ganze	Ganze	NULL	dew09_2007_09	deu	simplex
Moment	Moment	Moment	NULL	dew09_2007_09	deu	simplex
Gewalt	Gewalt	Gewalt	NULL	dew09_2007_09	deu	simplex
Ansicht	Ansicht	Ansicht	NULL	dew09_2007_09	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dew09_2007_09	deu	simplex
Gangmitglied	Gangmitglied	Mitglied	Gang	dew10_2007_09	deu	compound
Massenmöder	Massenmöder	Massenmöder	NULL	dew10_2007_09	deu	compound
Gangmitgleider	Gangmitgleider	Gangmitgleider	NULL	dew10_2007_09	deu	compound
Kriminalitätsrate	Kriminalitätsrate	Rate	Kriminalitäts	dew10_2007_09	deu	compound
Jahren	Jahr	Jahr	NULL	dew10_2007_09	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dew10_2007_09	deu	simplex
Gewalt	Gewalt	Gewalt	NULL	dew10_2007_09	deu	simplex
Welt	Welt	Welt	NULL	dew10_2007_09	deu	simplex
Straßen	Straße	Straße	NULL	dew10_2007_09	deu	simplex
Menschen	Mensch	Mensch	NULL	dew10_2007_09	deu	simplex
Welt	Welt	Welt	NULL	dew10_2007_09	deu	simplex
Gewalt	Gewalt	Gewalt	NULL	dew10_2007_09	deu	simplex
Ursachen	Ursache	Ursache	NULL	dew10_2007_09	deu	simplex
Jugendliche	Jugendliche	Jugendliche	NULL	dew10_2007_09	deu	simplex
Fragen	Frage	Frage	NULL	dew10_2007_09	deu	simplex
Antworten	Antworten	Antworten	NULL	dew10_2007_09	deu	simplex
Menschen	Mensch	Mensch	NULL	dew10_2007_09	deu	simplex
Gewalt	Gewalt	Gewalt	NULL	dew10_2007_09	deu	simplex
Familie	Familie	Familie	NULL	dew10_2007_09	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dew10_2007_09	deu	simplex
Grund	Grund	Grund	NULL	dew10_2007_09	deu	simplex
Menschen	Mensch	Mensch	NULL	dew10_2007_09	deu	simplex
Leid	Leid	Leid	NULL	dew10_2007_09	deu	simplex
Vater	Vater	Vater	NULL	dew10_2007_09	deu	simplex
Familie	Familie	Familie	NULL	dew10_2007_09	deu	simplex
Vater	Vater	Vater	NULL	dew10_2007_09	deu	simplex
Kinder	Kind	Kind	NULL	dew10_2007_09	deu	simplex
Ursachen	Ursache	Ursache	NULL	dew10_2007_09	deu	simplex
Verhalten	Verhalten	Verhalten	NULL	dew10_2007_09	deu	simplex
Leuten	Leute	Leute	NULL	dew10_2007_09	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dew10_2007_09	deu	simplex
Straßen	Straße	Straße	NULL	dew10_2007_09	deu	simplex
Kinder	Kind	Kind	NULL	dew10_2007_09	deu	simplex
Jugendliche	Jugendliche	Jugendliche	NULL	dew10_2007_09	deu	simplex
Gang	Gang	Gang	NULL	dew10_2007_09	deu	simplex
Mädchen	Mädchen	Mädchen	NULL	dew10_2007_09	deu	simplex
Körper	Körper	Körper	NULL	dew10_2007_09	deu	simplex
Messern	Messer	Messer	NULL	dew10_2007_09	deu	simplex
Pistolen	Pistole	Pistole	NULL	dew10_2007_09	deu	simplex
Angst	Angst	Angst	NULL	dew10_2007_09	deu	simplex
Moment	Moment	Moment	NULL	dew10_2007_09	deu	simplex
Gang	Gang	Gang	NULL	dew10_2007_09	deu	simplex
Kinder	Kind	Kind	NULL	dew10_2007_09	deu	simplex
Jahre	Jahr	Jahr	NULL	dew10_2007_09	deu	simplex
Polizei	Polizei	Polizei	NULL	dew10_2007_09	deu	simplex
Monaten	Monat	Monat	NULL	dew10_2007_09	deu	simplex
Menschen	Mensch	Mensch	NULL	dew10_2007_09	deu	simplex
Junge	Junge	Junge	NULL	dew10_2007_09	deu	simplex
jahre	Jahr	Jahr	NULL	dew10_2007_09	deu	simplex
Kinder	Kind	Kind	NULL	dew10_2007_09	deu	simplex
Tag	Tag	Tag	NULL	dew10_2007_09	deu	simplex
Angst	Angst	Angst	NULL	dew10_2007_09	deu	simplex
Gang	Gang	Gang	NULL	dew10_2007_09	deu	simplex
Mädchen	Mädchen	Mädchen	NULL	dew10_2007_09	deu	simplex
Jungs	Jungs	Jungs	NULL	dew10_2007_09	deu	simplex
Methoden	Methode	Methode	NULL	dew10_2007_09	deu	simplex
