tok	lemma	head	modifier	trancription_name	L1	type
Bevolkerung	Bevolkerung	Bevolkerung	NULL	fk016_2006_07	ita	simplex
Feminismus	Feminismus	Feminismus	NULL	fk016_2006_07	ita	simplex
Kreisen	Kreisen	Kreisen	NULL	fk016_2006_07	ita	simplex
Univesitaeten	Univesitaeten	Univesitaeten	NULL	fk016_2006_07	ita	simplex
Parteien	Partei	Partei	NULL	fk016_2006_07	ita	simplex
Staedten	Staedten	Staedten	NULL	fk016_2006_07	ita	simplex
Doerfern	Doerfern	Doerfern	NULL	fk016_2006_07	ita	simplex
Familien	Familie	Familie	NULL	fk016_2006_07	ita	simplex
Feminisum	Feminisum	Feminisum	NULL	fk016_2006_07	ita	simplex
Rede	Rede	Rede	NULL	fk016_2006_07	ita	simplex
Jahren	Jahr	Jahr	NULL	fk016_2006_07	ita	simplex
Land	Land	Land	NULL	fk016_2006_07	ita	simplex
Anzahl	Anzahl	Anzahl	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Familien	Familie	Familie	NULL	fk016_2006_07	ita	simplex
Familien	Familie	Familie	NULL	fk016_2006_07	ita	simplex
Jahren	Jahr	Jahr	NULL	fk016_2006_07	ita	simplex
Rechte	Rechte	Rechte	NULL	fk016_2006_07	ita	simplex
Gesetzgebung	Gesetzgebung	Gesetzgebung	NULL	fk016_2006_07	ita	simplex
Fall	Fall	Fall	NULL	fk016_2006_07	ita	simplex
Anteil	Anteil	Anteil	NULL	fk016_2006_07	ita	simplex
Bevoelkerung	Bevoelkerung	Bevölkerung	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Hausfrauen	Hausfrau	Hausfrau	NULL	fk016_2006_07	ita	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fk016_2006_07	ita	simplex
Spaltung	Spaltung	Spaltung	NULL	fk016_2006_07	ita	simplex
Gesetzgebung	Gesetzgebung	Gesetzgebung	NULL	fk016_2006_07	ita	simplex
Rechte	Rechte	Rechte	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Jahren	Jahr	Jahr	NULL	fk016_2006_07	ita	simplex
FAmilie	Familie	Familie	NULL	fk016_2006_07	ita	simplex
Gesetz	Gesetz	Gesetz	NULL	fk016_2006_07	ita	simplex
Faschismus	Faschismus	Faschismus	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Rolle	Rolle	Rolle	NULL	fk016_2006_07	ita	simplex
Familie	Familie	Familie	NULL	fk016_2006_07	ita	simplex
Mann	Mann	Mann	NULL	fk016_2006_07	ita	simplex
Gesetz	Gesetz	Gesetz	NULL	fk016_2006_07	ita	simplex
FAmilie	Familie	Familie	NULL	fk016_2006_07	ita	simplex
Kinder	Kind	Kind	NULL	fk016_2006_07	ita	simplex
Arbeit	Arbeit	Arbeit	NULL	fk016_2006_07	ita	simplex
Diskriminierung	Diskriminierung	Diskriminierung	NULL	fk016_2006_07	ita	simplex
Beispiel	Beispiel	Beispiel	NULL	fk016_2006_07	ita	simplex
Richterin	Richterin	Richterin	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Schutz	Schutz	Schutz	NULL	fk016_2006_07	ita	simplex
Entlassung	Entlassung	Entlassung	NULL	fk016_2006_07	ita	simplex
Fall	Fall	Fall	NULL	fk016_2006_07	ita	simplex
Schwangerschaft	Schwangerschaft	Schwangerschaft	NULL	fk016_2006_07	ita	simplex
Strafrecht	Strafrecht	Strafrecht	NULL	fk016_2006_07	ita	simplex
Unterschiede	Unterschied	Unterschied	NULL	fk016_2006_07	ita	simplex
Maennern	Maennern	Maennern	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Frau	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Mann	Mann	Mann	NULL	fk016_2006_07	ita	simplex
Verbrechen	Verbrechen	Verbrechen	NULL	fk016_2006_07	ita	simplex
Gegenteil	Gegenteil	Gegenteil	NULL	fk016_2006_07	ita	simplex
Beispiele	Beispiel	Beispiel	NULL	fk016_2006_07	ita	simplex
Gesetzgebung	Gesetzgebung	Gesetzgebung	NULL	fk016_2006_07	ita	simplex
Ideologie	Ideologie	Ideologie	NULL	fk016_2006_07	ita	simplex
Faschismus	Faschismus	Faschismus	NULL	fk016_2006_07	ita	simplex
WIrklichkeit	Wirklichkeit	Wirklichkeit	NULL	fk016_2006_07	ita	simplex
Rolle	Rolle	Rolle	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Ende	Ende	Ende	NULL	fk016_2006_07	ita	simplex
Krieges	Krieg	Krieg	NULL	fk016_2006_07	ita	simplex
Gesetzgebung	Gesetzgebung	Gesetzgebung	NULL	fk016_2006_07	ita	simplex
Zeit	Zeit	Zeit	NULL	fk016_2006_07	ita	simplex
Spiegel	Spiegel	Spiegel	NULL	fk016_2006_07	ita	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fk016_2006_07	ita	simplex
Unterschieden	Unterschied	Unterschied	NULL	fk016_2006_07	ita	simplex
Gericht	Gericht	Gericht	NULL	fk016_2006_07	ita	simplex
Gesetz	Gesetz	Gesetz	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Meinung	Meinung	Meinung	NULL	fk016_2006_07	ita	simplex
Feminismus	Feminismus	Feminismus	NULL	fk016_2006_07	ita	simplex
Stellungnahme	Stellungnahme	Stellungnahme	NULL	fk016_2006_07	ita	simplex
Parteien	Partei	Partei	NULL	fk016_2006_07	ita	simplex
Diskriminierung	Diskriminierung	Diskriminierung	NULL	fk016_2006_07	ita	simplex
Niveau	Niveau	Niveau	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Maenner	Maenner	Maenner	NULL	fk016_2006_07	ita	simplex
Gesetzgebung	Gesetzgebung	Gesetzgebung	NULL	fk016_2006_07	ita	simplex
Feminismus	Feminismus	Feminismus	NULL	fk016_2006_07	ita	simplex
Discriminierung	Discriminierung	Discriminierung	NULL	fk016_2006_07	ita	simplex
Feminismus	Feminismus	Feminismus	NULL	fk016_2006_07	ita	simplex
LAnd	Land	Land	NULL	fk016_2006_07	ita	simplex
Leute	Leute	Leute	NULL	fk016_2006_07	ita	simplex
Feminismus	Feminismus	Feminismus	NULL	fk016_2006_07	ita	simplex
Wunsch	Wunsch	Wunsch	NULL	fk016_2006_07	ita	simplex
Gleichheit	Gleichheit	Gleichheit	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Leuten	Leute	Leute	NULL	fk016_2006_07	ita	simplex
Maenner	Maenner	Maenner	NULL	fk016_2006_07	ita	simplex
Schwierigkeiten	Schwierigkeit	Schwierigkeit	NULL	fk016_2006_07	ita	simplex
Rolle	Rolle	Rolle	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fk016_2006_07	ita	simplex
Bewegung	Bewegung	Bewegung	NULL	fk016_2006_07	ita	simplex
Gleichheit	Gleichheit	Gleichheit	NULL	fk016_2006_07	ita	simplex
Meinung	Meinung	Meinung	NULL	fk016_2006_07	ita	simplex
Maennern	Maennern	Maennern	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Feministen	Feminist	Feminist	NULL	fk016_2006_07	ita	simplex
Gleichheit	Gleichheit	Gleichheit	NULL	fk016_2006_07	ita	simplex
Gleichheit	Gleichheit	Gleichheit	NULL	fk016_2006_07	ita	simplex
Theorie	Theorie	Theorie	NULL	fk016_2006_07	ita	simplex
Gesetze	Gesetz	Gesetz	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Maenner	Maenner	Maenner	NULL	fk016_2006_07	ita	simplex
Fraue	Fraue	Fraue	NULL	fk016_2006_07	ita	simplex
Arbeit	Arbeit	Arbeit	NULL	fk016_2006_07	ita	simplex
Kinder	Kind	Kind	NULL	fk016_2006_07	ita	simplex
Kindergarten	Kindergarten	Kindergarten	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Politik	Politik	Politik	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Chef	Chef	Chef	NULL	fk016_2006_07	ita	simplex
Firmen	Firma	Firma	NULL	fk016_2006_07	ita	simplex
Stellen	Stellen	Stellen	NULL	fk016_2006_07	ita	simplex
Feministen	Feminist	Feminist	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Gleichheit	Gleichheit	Gleichheit	NULL	fk016_2006_07	ita	simplex
Rechte	Rechte	Rechte	NULL	fk016_2006_07	ita	simplex
Jahren	Jahr	Jahr	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Politik	Politik	Politik	NULL	fk016_2006_07	ita	simplex
Politik	Politik	Politik	NULL	fk016_2006_07	ita	simplex
beschwerden	Beschwerde	Beschwerde	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Parlament	Parlament	Parlament	NULL	fk016_2006_07	ita	simplex
Regierung	Regierung	Regierung	NULL	fk016_2006_07	ita	simplex
Feministen	Feminist	Feminist	NULL	fk016_2006_07	ita	simplex
Stellungnahme	Stellungnahme	Stellungnahme	NULL	fk016_2006_07	ita	simplex
Moegliches	Moegliches	Moegliches	NULL	fk016_2006_07	ita	simplex
Gleichheit	Gleichheit	Gleichheit	NULL	fk016_2006_07	ita	simplex
Teil	Teil	Teil	NULL	fk016_2006_07	ita	simplex
Kultur	Kultur	Kultur	NULL	fk016_2006_07	ita	simplex
Leben	Leben	Leben	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Moeglichkeit	Moeglichkeit	Möglichkeit	NULL	fk016_2006_07	ita	simplex
Rechte	Rechte	Rechte	NULL	fk016_2006_07	ita	simplex
Verantwortung	Verantwortung	Verantwortung	NULL	fk016_2006_07	ita	simplex
Eindruck	Eindruck	Eindruck	NULL	fk016_2006_07	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_07	ita	simplex
Rechte	Rechte	Rechte	NULL	fk016_2006_07	ita	simplex
Lasten	Lasten	Lasten	NULL	fk016_2006_07	ita	simplex
Verantworung	Verantworung	Verantworung	NULL	fk016_2006_07	ita	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fk016_2006_07	ita	simplex
Fernsehenprogrammen	Fernsehenprogrammen	Rammen	Fernsehenprog	fk016_2006_08	ita	compound
Arbeitsbedingungen	Arbeitsbedingung	Bedingung	Arbeits	fk016_2006_08	ita	compound
Doktorarbeit	Doktorarbeit	Arbeit	Doktor	fk016_2006_08	ita	compound
Ueberzeugung	Ueberzeugung	Zeugung	Ueber	fk016_2006_08	ita	compound
Doktorarbeit	Doktorarbeit	Arbeit	Doktor	fk016_2006_08	ita	compound
Arbetsbedingungen	Arbetsbedingungen	Bedingung	Arbets	fk016_2006_08	ita	compound
Arbeitseinsteiger	Arbeitseinsteiger	Einsteiger	Arbeits	fk016_2006_08	ita	compound
Arbeitsmarkt	Arbeitsmarkt	Markt	Arbeits	fk016_2006_08	ita	compound
Arbeitsmarkt	Arbeitsmarkt	Markt	Arbeits	fk016_2006_08	ita	compound
Eigentumsrecht	Eigentumsrecht	Recht	Eigentums	fk016_2006_08	ita	compound
Steuerrecht	Steuerrecht	Recht	Steuer	fk016_2006_08	ita	compound
Handelsrecht	Handelsrecht	Recht	Handels	fk016_2006_08	ita	compound
Arbeitsmoeglichkeiten	Arbeitsmoeglichkeiten	Arbeitsmoeglichkeiten	NULL	fk016_2006_08	ita	compound
Wahlfaecher	Wahlfaecher	Fächer	Wahl	fk016_2006_08	ita	compound
vergroessern	vergroessern	Esser	vergro	fk016_2006_08	ita	compound
Arbeitslosigkeit	Arbeitslosigkeit	Arbeitslosigkeit	NULL	fk016_2006_08	ita	simplex
Jahren	Jahr	Jahr	NULL	fk016_2006_08	ita	simplex
Thema	Thema	Thema	NULL	fk016_2006_08	ita	simplex
Zeitungen	Zeitung	Zeitung	NULL	fk016_2006_08	ita	simplex
Vergangenheit	Vergangenheit	Vergangenheit	NULL	fk016_2006_08	ita	simplex
Arbeitslosigkeit	Arbeitslosigkeit	Arbeitslosigkeit	NULL	fk016_2006_08	ita	simplex
Ausbildung	Ausbildung	Ausbildung	NULL	fk016_2006_08	ita	simplex
Ausland	Ausland	Ausland	NULL	fk016_2006_08	ita	simplex
Job	Job	Job	NULL	fk016_2006_08	ita	simplex
Jahren	Jahr	Jahr	NULL	fk016_2006_08	ita	simplex
Arbeitslosigkeit	Arbeitslosigkeit	Arbeitslosigkeit	NULL	fk016_2006_08	ita	simplex
Maenner	Maenner	Maenner	NULL	fk016_2006_08	ita	simplex
Frauen	Frau	Frau	NULL	fk016_2006_08	ita	simplex
Gegensatz	Gegensatz	Gegensatz	NULL	fk016_2006_08	ita	simplex
Ausbildung	Ausbildung	Ausbildung	NULL	fk016_2006_08	ita	simplex
Universitaet	Universitaet	Universität	NULL	fk016_2006_08	ita	simplex
Tatsache	Tatsache	Tatsache	NULL	fk016_2006_08	ita	simplex
Ausbildung	Ausbildung	Ausbildung	NULL	fk016_2006_08	ita	simplex
Fall	Fall	Fall	NULL	fk016_2006_08	ita	simplex
Job	Job	Job	NULL	fk016_2006_08	ita	simplex
Generation	Generation	Generation	NULL	fk016_2006_08	ita	simplex
Leute	Leute	Leute	NULL	fk016_2006_08	ita	simplex
Exams	Exams	Exams	NULL	fk016_2006_08	ita	simplex
Einkommen	Einkommen	Einkommen	NULL	fk016_2006_08	ita	simplex
Regel	Regel	Regel	NULL	fk016_2006_08	ita	simplex
Firmen	Firma	Firma	NULL	fk016_2006_08	ita	simplex
Vertraege	Vertraege	Vertraege	NULL	fk016_2006_08	ita	simplex
Risiko	Risiko	Risiko	NULL	fk016_2006_08	ita	simplex
Entlassung	Entlassung	Entlassung	NULL	fk016_2006_08	ita	simplex
Wohnung	Wohnung	Wohnung	NULL	fk016_2006_08	ita	simplex
Wohnung	Wohnung	Wohnung	NULL	fk016_2006_08	ita	simplex
Familie	Familie	Familie	NULL	fk016_2006_08	ita	simplex
Umstaenden	Umstaenden	Umstaenden	NULL	fk016_2006_08	ita	simplex
Frage	Frage	Frage	NULL	fk016_2006_08	ita	simplex
Staat	Staat	Staat	NULL	fk016_2006_08	ita	simplex
Gesetze	Gesetz	Gesetz	NULL	fk016_2006_08	ita	simplex
Universitaet	Universitaet	Universität	NULL	fk016_2006_08	ita	simplex
Beziehungen	Beziehung	Beziehung	NULL	fk016_2006_08	ita	simplex
Universitaeten	Universitaeten	Universitaeten	NULL	fk016_2006_08	ita	simplex
Unternehmen	Unternehmen	Unternehmen	NULL	fk016_2006_08	ita	simplex
Uni	Uni	Uni	NULL	fk016_2006_08	ita	simplex
Kompetenzen	Kompetenz	Kompetenz	NULL	fk016_2006_08	ita	simplex
Beispiel	Beispiel	Beispiel	NULL	fk016_2006_08	ita	simplex
Fakultaeten	Fakultaeten	Fakultaeten	NULL	fk016_2006_08	ita	simplex
Regel	Regel	Regel	NULL	fk016_2006_08	ita	simplex
Studenten	Student	Student	NULL	fk016_2006_08	ita	simplex
Fassung	Fassung	Fassung	NULL	fk016_2006_08	ita	simplex
Vertraegen	Vertraegen	Vertraegen	NULL	fk016_2006_08	ita	simplex
Akten	Akte	Akte	NULL	fk016_2006_08	ita	simplex
Moeglichkeiten	Moeglichkeiten	Moeglichkeiten	NULL	fk016_2006_08	ita	simplex
Uni	Uni	Uni	NULL	fk016_2006_08	ita	simplex
Praktika	Praktikum	Praktikum	NULL	fk016_2006_08	ita	simplex
Kanzlei	Kanzlei	Kanzlei	NULL	fk016_2006_08	ita	simplex
Ende	Ende	Ende	NULL	fk016_2006_08	ita	simplex
UNi	Uni	Uni	NULL	fk016_2006_08	ita	simplex
Studenten	Student	Student	NULL	fk016_2006_08	ita	simplex
Aufmerksamkeit	Aufmerksamkeit	Aufmerksamkeit	NULL	fk016_2006_08	ita	simplex
Vertrag	Vertrag	Vertrag	NULL	fk016_2006_08	ita	simplex
Verhandlung	Verhandlung	Verhandlung	NULL	fk016_2006_08	ita	simplex
Gericht	Gericht	Gericht	NULL	fk016_2006_08	ita	simplex
Gebiete	Gebiet	Gebiet	NULL	fk016_2006_08	ita	simplex
Regel	Regel	Regel	NULL	fk016_2006_08	ita	simplex
Fakultaeten	Fakultaeten	Fakultaeten	NULL	fk016_2006_08	ita	simplex
Faecher	Faecher	Fächer	NULL	fk016_2006_08	ita	simplex
Studenten	Student	Student	NULL	fk016_2006_08	ita	simplex
Studenten	Student	Student	NULL	fk016_2006_08	ita	simplex
Stande	Stand	Stand	NULL	fk016_2006_08	ita	simplex
Faecher	Faecher	Fächer	NULL	fk016_2006_08	ita	simplex
Zukunft	Zukunft	Zukunft	NULL	fk016_2006_08	ita	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	fk016_2006_08	ita	simplex
Auswahl	Auswahl	Auswahl	NULL	fk016_2006_08	ita	simplex
Hinweis	Hinweis	Hinweis	NULL	fk016_2006_08	ita	simplex
Uni	Uni	Uni	NULL	fk016_2006_08	ita	simplex
Uni	Uni	Uni	NULL	fk016_2006_08	ita	simplex
Uni	Uni	Uni	NULL	fk016_2006_08	ita	simplex
Faecher	Faecher	Fächer	NULL	fk016_2006_08	ita	simplex
Sprache	Sprache	Sprache	NULL	fk016_2006_08	ita	simplex
Italiener	Italiener	Italiener	NULL	fk016_2006_08	ita	simplex
Sprachen	Sprache	Sprache	NULL	fk016_2006_08	ita	simplex
Verbreitung	Verbreitung	Verbreitung	NULL	fk016_2006_08	ita	simplex
Kennnissen	Kennnissen	Kennnissen	NULL	fk016_2006_08	ita	simplex
Anzahl	Anzahl	Anzahl	NULL	fk016_2006_08	ita	simplex
Arbeitslosen	Arbeitslose	Arbeitslose	NULL	fk016_2006_08	ita	simplex
Uni	Uni	Uni	NULL	fk016_2006_08	ita	simplex
Schwangerschaftabbrechung	Schwangerschaftabbrechung	Brechung	Schwangerschaftab	fk017_2006_07	eng	compound
Abortion	Abortion	Ion	Abort	fk017_2006_07	eng	compound
Kindertagestätte	Kindertagestätte	Stätte	Kindertage	fk017_2006_07	eng	compound
Leitungsstelle	Leitungsstelle	Stelle	Leitungs	fk017_2006_07	eng	compound
Arbeitsstelle	Arbeitsstelle	Stelle	Arbeits	fk017_2006_07	eng	compound
Kinderpflicht	Kinderpflicht	Pflicht	Kinder	fk017_2006_07	eng	compound
Rucklohn	Rucklohn	Rucklohn	NULL	fk017_2006_07	eng	compound
Feminismus	Feminismus	Feminismus	NULL	fk017_2006_07	eng	simplex
Fragen	Frage	Frage	NULL	fk017_2006_07	eng	simplex
Jahrhunderts	Jahrhundert	Jahrhundert	NULL	fk017_2006_07	eng	simplex
Anfang	Anfang	Anfang	NULL	fk017_2006_07	eng	simplex
Jahrhunderts	Jahrhundert	Jahrhundert	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Jahren	Jahr	Jahr	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Kollegen	Kollege	Kollege	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Arbeit	Arbeit	Arbeit	NULL	fk017_2006_07	eng	simplex
Kontext	Kontext	Kontext	NULL	fk017_2006_07	eng	simplex
Feminismus	Feminismus	Feminismus	NULL	fk017_2006_07	eng	simplex
Interessen	Interesse	Interesse	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Rechte	Rechte	Rechte	NULL	fk017_2006_07	eng	simplex
Feminismus	Feminismus	Feminismus	NULL	fk017_2006_07	eng	simplex
Geschichte	Geschichte	Geschichte	NULL	fk017_2006_07	eng	simplex
Feminismus	Feminismus	Feminismus	NULL	fk017_2006_07	eng	simplex
Eindruck	Eindruck	Eindruck	NULL	fk017_2006_07	eng	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fk017_2006_07	eng	simplex
Menschen	Mensch	Mensch	NULL	fk017_2006_07	eng	simplex
Sexualität	Sexualität	Sexualität	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Wahl	Wahl	Wahl	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Universität	Universität	Universität	NULL	fk017_2006_07	eng	simplex
Qualität	Qualität	Qualität	NULL	fk017_2006_07	eng	simplex
Feministen	Feminist	Feminist	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
wahlen	Wahl	Wahl	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Geld	Geld	Geld	NULL	fk017_2006_07	eng	simplex
Kinder	Kind	Kind	NULL	fk017_2006_07	eng	simplex
Haus	Haus	Haus	NULL	fk017_2006_07	eng	simplex
Arbeit	Arbeit	Arbeit	NULL	fk017_2006_07	eng	simplex
Rechte	Rechte	Rechte	NULL	fk017_2006_07	eng	simplex
Beispiel	Beispiel	Beispiel	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Straf	Straf	Straf	NULL	fk017_2006_07	eng	simplex
Gericht	Gericht	Gericht	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Rechte	Rechte	Rechte	NULL	fk017_2006_07	eng	simplex
Männer	Mann	Mann	NULL	fk017_2006_07	eng	simplex
Realität	Realität	Realität	NULL	fk017_2006_07	eng	simplex
Beispiel	Beispiel	Beispiel	NULL	fk017_2006_07	eng	simplex
Regierung	Regierung	Regierung	NULL	fk017_2006_07	eng	simplex
Jahren	Jahr	Jahr	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Feminismus	Feminismus	Feminismus	NULL	fk017_2006_07	eng	simplex
Gesetze	Gesetz	Gesetz	NULL	fk017_2006_07	eng	simplex
Rechte	Rechte	Rechte	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Feminismus	Feminismus	Feminismus	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Vorbilder	Vorbild	Vorbild	NULL	fk017_2006_07	eng	simplex
Feminismus	Feminismus	Feminismus	NULL	fk017_2006_07	eng	simplex
Frau	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Menge	Menge	Menge	NULL	fk017_2006_07	eng	simplex
Männer	Mann	Mann	NULL	fk017_2006_07	eng	simplex
Feminismus	Feminismus	Feminismus	NULL	fk017_2006_07	eng	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fk017_2006_07	eng	simplex
Status	Status	Status	NULL	fk017_2006_07	eng	simplex
Frauen	Frau	Frau	NULL	fk017_2006_07	eng	simplex
Sitten	Sitte	Sitte	NULL	fk017_2006_07	eng	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fk017_2006_07	eng	simplex
Feminismus	Feminismus	Feminismus	NULL	fk017_2006_07	eng	simplex
-die	die	die	NULL	fk017_2006_07	eng	simplex
Gesellschaft-	Gesellschaft-	Gesellschaft-	NULL	fk017_2006_07	eng	simplex
UNIVERSITÄTSABSCHLÜSSE	Universitätsabschlüs	Abschlüs	Universitäts	fk017_2006_08	eng	compound
Jugendleute	Jugendleute	Leute	Jugend	fk017_2006_08	eng	compound
Jugendleute	Jugendleute	Leute	Jugend	fk017_2006_08	eng	compound
Universitätsabschluss	Universitätsabschluß	Abschluß	Universitäts	fk017_2006_08	eng	compound
Arbeitserfahrung	Arbeitserfahrung	Erfahrung	Arbeits	fk017_2006_08	eng	compound
MEISTEN	MEISTEN	MEISTEN	NULL	fk017_2006_08	eng	simplex
BEREITEN	Bereiten	Bereiten	NULL	fk017_2006_08	eng	simplex
WIRKLICHE	Wirkliche	Wirkliche	NULL	fk017_2006_08	eng	simplex
WERT	Wert	Wert	NULL	fk017_2006_08	eng	simplex
Studenten	Student	Student	NULL	fk017_2006_08	eng	simplex
Studium	Studium	Studium	NULL	fk017_2006_08	eng	simplex
Hoffnung	Hoffnung	Hoffnung	NULL	fk017_2006_08	eng	simplex
Arbeit	Arbeit	Arbeit	NULL	fk017_2006_08	eng	simplex
Kenntnis	Kenntnis	Kenntnis	NULL	fk017_2006_08	eng	simplex
Fachen	Fachen	Fach	NULL	fk017_2006_08	eng	simplex
Studium	Studium	Studium	NULL	fk017_2006_08	eng	simplex
Arbeitslosigkeit	Arbeitslosigkeit	Arbeitslosigkeit	NULL	fk017_2006_08	eng	simplex
Problem	Problem	Problem	NULL	fk017_2006_08	eng	simplex
Leute	Leute	Leute	NULL	fk017_2006_08	eng	simplex
Ausbildung	Ausbildung	Ausbildung	NULL	fk017_2006_08	eng	simplex
Jahren	Jahr	Jahr	NULL	fk017_2006_08	eng	simplex
Uni	Uni	Uni	NULL	fk017_2006_08	eng	simplex
Jahren	Jahr	Jahr	NULL	fk017_2006_08	eng	simplex
Menschen	Mensch	Mensch	NULL	fk017_2006_08	eng	simplex
Bachelors	Bachelors	Bachelor	NULL	fk017_2006_08	eng	simplex
Magister	Magister	Magister	NULL	fk017_2006_08	eng	simplex
Bachelors	Bachelors	Bachelor	NULL	fk017_2006_08	eng	simplex
Person	Person	Person	NULL	fk017_2006_08	eng	simplex
Studium	Studium	Studium	NULL	fk017_2006_08	eng	simplex
Tatsache	Tatsache	Tatsache	NULL	fk017_2006_08	eng	simplex
Wert	Wert	Wert	NULL	fk017_2006_08	eng	simplex
Ausbildung	Ausbildung	Ausbildung	NULL	fk017_2006_08	eng	simplex
Menschen	Mensch	Mensch	NULL	fk017_2006_08	eng	simplex
Maschinen	Maschine	Maschine	NULL	fk017_2006_08	eng	simplex
Denken	Denken	Denken	NULL	fk017_2006_08	eng	simplex
Bildung	Bildung	Bildung	NULL	fk017_2006_08	eng	simplex
Aussicht	Aussicht	Aussicht	NULL	fk017_2006_08	eng	simplex
Welt	Welt	Welt	NULL	fk017_2006_08	eng	simplex
Übergang	Übergang	Übergang	NULL	fk017_2006_08	eng	simplex
Studium	Studium	Studium	NULL	fk017_2006_08	eng	simplex
Welt	Welt	Welt	NULL	fk017_2006_08	eng	simplex
Meinung	Meinung	Meinung	NULL	fk017_2006_08	eng	simplex
Fakten	Faktum	Faktum	NULL	fk017_2006_08	eng	simplex
Studiums	Studium	Studium	NULL	fk017_2006_08	eng	simplex
Sachen	Sache	Sache	NULL	fk017_2006_08	eng	simplex
